코드,lat,lon
2914083000,35.12526,126.87548
2914082100,35.13534,126.8545
2914082400,35.12814,126.85714
2914084000,35.17076,126.85984
2915551000,35.13842,126.91434
2915552000,35.13355,126.91649
2915553000,35.12987,126.92211
2915554500,35.14475,126.90926
2915560500,35.14643,126.89986
2915563000,35.14597,126.8916
2915564000,35.14032,126.89425
2915567000,35.1398,126.90564
2915568000,35.13606,126.90327
2915569000,35.12836,126.89576
2915570000,35.13621,126.89018
2915571000,35.09683,126.90305
2915572000,35.10586,126.87844
2915553700,35.13033,126.90868
2915553800,35.12221,126.91368
2915573000,35.07838,126.8274
2917051000,35.16302,126.9108
2917055500,35.15676,126.90652
2917057000,35.16378,126.8937
2917058000,35.16809,126.90003
2917059000,35.17917,126.90038
2917060100,35.17603,126.87296
2917060200,35.17579,126.88449
2917060300,35.18435,126.87519
2917061500,35.18109,126.85909
2917062000,35.17427,126.92123
2917063500,35.16548,126.92577
2917065000,35.18292,126.94122
2917065600,35.19174,126.92981
2917065700,35.18233,126.91859
2917066100,35.16969,126.92811
2917066200,35.17408,126.9375
2917066300,35.16514,126.93929
2917066600,35.20301,126.90608
2917067300,35.19103,126.88923
2917067600,35.19201,126.9134
2917067700,35.18861,126.90211
2917068500,35.17494,126.97031
2917066900,35.21277,126.8987
2917069700,35.2132,126.8626
2917069600,35.20138,126.8732
2920051500,35.13487,126.80445
2920052500,35.13877,126.79102
2920054000,35.12326,126.79187
2920055000,35.13206,126.81167
2920056500,35.16001,126.76894
2920058000,35.15494,126.8158
2920060000,35.16752,126.81275
2920061000,35.17269,126.8075
2920062000,35.21208,126.82291
2920064000,35.19391,126.79542
2920065000,35.21727,126.75451
2920066000,35.09622,126.77851
2920067000,35.12724,126.74163
2920068000,35.14349,126.68905
2920069000,35.18947,126.70949
2920062400,35.22196,126.83618
2920062600,35.2093,126.84443
2920063500,35.17315,126.82458
2920070000,35.19106,126.84649
2920063000,35.18297,126.83302
2920063700,35.19167,126.8202
3011053000,36.31098,127.45158
3011055100,36.31529,127.47074
3011055200,36.32164,127.45415
3011056000,36.33289,127.46177
3011059000,36.33797,127.44987
3011062000,36.34341,127.44225
3011063000,36.34879,127.45349
3011064000,36.35412,127.43451
3011067000,36.34712,127.42567
3011072500,36.37678,127.49547
3011074000,36.25398,127.45955
3011051500,36.33189,127.43506
3011054500,36.32264,127.44108
3011058500,36.32906,127.44582
3011066500,36.34345,127.43391
3011069500,36.33946,127.42426
3014053500,36.33066,127.41982
3014055000,36.33354,127.40907
3014056000,36.34203,127.40875
3014057500,36.32267,127.42482
3014060500,36.31815,127.43566
3014062000,36.30056,127.44077
3014063000,36.30963,127.42259
3014064000,36.31108,127.43186
3014065500,36.33002,127.40642
3014067000,36.32523,127.40509
3014068000,36.32684,127.39848
3014069000,36.32362,127.39149
3014070000,36.31546,127.39282
3014071000,36.3183,127.39954
3014072000,36.31135,127.41195
3014073000,36.30732,127.40265
3014074000,36.26361,127.4079
3017051000,36.30232,127.37674
3017052000,36.31864,127.37916
3017053000,36.31961,127.36872
3017053500,36.29134,127.36373
3017054000,36.32743,127.37666
3017055000,36.33752,127.39574
3017055500,36.34502,127.39155
3017063000,36.35316,127.3898
3017064000,36.3575,127.38539
3017056000,36.33867,127.38007
3017057000,36.33112,127.3876
3017057500,36.33428,127.37326
3017058100,36.34835,127.36723
3017058200,36.34586,127.3739
3017058600,36.34589,127.35776
3017058700,36.36211,127.37482
3017058800,36.3606,127.36667
3017065000,36.36853,127.38326
3017059000,36.28952,127.35012
3017060000,36.24231,127.32705
3017059600,36.30653,127.33825
3017059700,36.29255,127.33274
3017066000,36.3533,127.39918
3020052000,36.30122,127.29159
3020054000,36.36868,127.34895
3020055000,36.40304,127.35796
3020057000,36.39434,127.39813
3020054600,36.36825,127.29932
3020058000,36.46107,127.37665
3020060000,36.42044,127.39838
3020054700,36.40492,127.3094
3020054800,36.38786,127.29958
3023051000,36.35403,127.41364
3023052000,36.36876,127.40747
3023052500,36.39962,127.43427
3023053300,36.36319,127.45473
3023054600,36.3614,127.42681
3023060000,36.37057,127.42568
3023061000,36.37502,127.43792
3023055000,36.44198,127.46596
3023056000,36.45048,127.42308
3023057000,36.43081,127.42701
3023058000,36.44174,127.40577
3023054300,36.36467,127.44285
3111051000,35.55461,129.3351
3111052000,35.55466,129.34599
3111053000,35.56231,129.33953
3111059000,35.56282,129.31019
3111060000,35.56336,129.29423
3111061000,35.56809,129.27412
3111062000,35.56699,129.34652
3111063000,35.58643,129.33951
3111064000,35.57915,129.33078
3111065000,35.58033,129.30864
3111058500,35.55543,129.32164
3114051000,35.54357,129.30475
3114052000,35.52904,129.3038
3114053000,35.54524,129.31397
3114054000,35.52905,129.31499
3114055000,35.54569,129.32114
3114056000,35.53571,129.32209
3114057000,35.54192,129.34155
3114058500,35.5485,129.27551
3114059500,35.54227,129.25394
3114060000,35.52413,129.28778
3114067000,35.51999,129.35993
3114062500,35.52662,129.32781
3114063500,35.52242,129.31883
3114064000,35.49184,129.34748
3117051000,35.4935,129.4108
3117052000,35.49801,129.4346
3117053000,35.49432,129.4207
3117054000,35.5056,129.4139
3117055000,35.51599,129.43042
3117058000,35.53854,129.41544
3117059000,35.52658,129.42745
3117060000,35.55123,129.43701
3117056000,35.50955,129.42598
3120051000,35.62979,129.36828
3120052000,35.65883,129.35265
3120053000,35.6244,129.32096
3120054000,35.61522,129.41865
3120056000,35.56971,129.37319
3120057000,35.59725,129.3696
3120058000,35.55272,129.38913
3120059000,35.53628,129.39946
3171025000,35.43034,129.33097
3171025300,35.58526,129.15933
3171025600,35.41722,129.25611
3171025900,35.59647,129.24595
3171031000,35.36762,129.31419
3171026200,35.49289,129.26917
3171034000,35.46724,129.19769
3171036000,35.6627,129.21209
3171037000,35.67285,129.14433
3171038000,35.59368,129.05702
3171026500,35.53207,129.09588
3171040000,35.50577,129.15403
3611025000,36.60798,127.28674
3611033000,36.52394,127.37856
3611035000,36.50298,127.20766
3611036000,36.58447,127.24593
3611037000,36.66129,127.18822
3611038000,36.65648,127.25087
3611039000,36.7143,127.16913
3611051000,36.47325,127.24939
3611053000,36.51772,127.24965
4111156000,37.32052,126.98886
4111156600,37.29884,126.97198
4111157100,37.30466,126.98928
4111157200,37.29225,126.99801
4111158000,37.29125,127.01362
4111159100,37.30629,127.00468
4111159700,37.30053,127.01661
4111160000,37.32462,127.02277
4111157300,37.29863,126.98441
4111159800,37.30871,127.0131
4111352000,37.25981,127.00527
4111353000,37.24499,127.00774
4111354000,37.25985,127.01521
4111355000,37.24578,126.97991
4111356000,37.26852,126.98199
4111365000,37.28048,126.9698
4111366400,37.26251,126.95285
4111369000,37.23636,127.02361
4111370000,37.29047,126.94842
4111366200,37.27353,126.94338
4111368000,37.2459,127.02456
4111570000,37.28055,127.02493
4111571000,37.28774,127.03365
4111572000,37.28025,127.03866
4111573000,37.26871,127.02981
4111565000,37.26894,127.01494
4111566000,37.26885,127.00558
4111567000,37.27427,127.00313
4111568000,37.28027,127.00106
4111569000,37.2844,126.99118
4111574000,37.28181,127.0162
4111751000,37.27105,127.04045
4111752000,37.27057,127.05144
4111753000,37.25663,127.0495
4111754000,37.26611,127.05002
4111757000,37.26133,127.07759
4111758000,37.24763,127.05627
4111759300,37.2391,127.05846
4111755000,37.27297,127.05707
4111760000,37.30137,127.04767
4111761000,37.28725,127.07231
4113151000,37.44082,127.14046
4113152000,37.44991,127.14796
4113153000,37.44292,127.14646
4113154000,37.44555,127.12302
4113155000,37.44757,127.1364
4113156000,37.44557,127.13208
4113156100,37.44838,127.14083
4113157000,37.43834,127.13581
4113158000,37.4365,127.12563
4113159000,37.45455,127.15708
4113160000,37.45682,127.15267
4113161000,37.46435,127.16623
4113162000,37.45879,127.13049
4113163000,37.45064,127.10399
4113164000,37.4293,127.08112
4113165000,37.412,127.08348
4113351000,37.43131,127.13286
4113353000,37.44429,127.1661
4113354000,37.44939,127.16851
4113355000,37.45244,127.16685
4113356000,37.46113,127.17458
4113357000,37.44013,127.18006
4113358000,37.43595,127.15766
4113359000,37.43899,127.16322
4113366000,37.42792,127.14608
4113367000,37.41919,127.16093
4113352500,37.43986,127.15214
4113551000,37.36846,127.14405
4113554000,37.36486,127.12943
4113552000,37.37897,127.11599
4113553000,37.37518,127.12315
4113556000,37.36664,127.11848
4113557000,37.35784,127.12256
4113558000,37.38531,127.14959
4113559000,37.37519,127.13743
4113560000,37.39471,127.13271
4113561000,37.3989,127.12219
4113562000,37.41306,127.12603
4113564000,37.40427,127.15028
4113563000,37.40765,127.12749
4113567000,37.34273,127.12167
4113568000,37.38189,127.05865
4113566200,37.36275,127.0963
4113566500,37.3524,127.09336
4113565500,37.40153,127.10915
4113565000,37.38708,127.09261
4113565700,37.38825,127.11027
4113555000,37.36943,127.10632
4113554500,37.3668,127.11151
4115052000,37.73573,127.03672
4115054500,37.70659,127.03672
4115056100,37.70693,127.06322
4115056700,37.73113,127.06447
4115056800,37.74532,127.06786
4115057300,37.73061,127.08083
4115058000,37.76325,127.08681
4115059500,37.75242,127.01993
4115061500,37.73698,127.01915
4115062000,37.7616,127.02933
4115055500,37.72123,127.03121
4115057600,37.74005,127.09404
4117151000,37.39925,126.9251
4117152000,37.41154,126.92414
4117153000,37.39791,126.91264
4117154000,37.39674,126.91866
4117155000,37.39232,126.92225
4117156000,37.386,126.92493
4117157000,37.38949,126.9366
4117158000,37.38033,126.93007
4117158100,37.37717,126.90447
4117159000,37.43014,126.92607
4117160000,37.41952,126.90189
4117161100,37.40869,126.89795
4117164000,37.40456,126.9092
4117165000,37.3962,126.88853
4117351000,37.4057,126.93436
4117352000,37.39672,126.93905
4117353000,37.42007,126.95126
4117354000,37.39398,126.94597
4117354600,37.39598,126.95062
4117355200,37.411,126.96401
4117355900,37.39908,126.97151
4117356600,37.39667,126.95792
4117357000,37.39229,126.97549
4117357600,37.39024,126.9638
4117357800,37.38432,126.967
4117358000,37.37261,126.95398
4117359000,37.38242,126.94706
4117360000,37.36724,126.96047
4117361000,37.38767,126.95389
4117362000,37.38111,126.95726
4117363000,37.37774,126.96488
4121051000,37.48743,126.86177
4121052000,37.48275,126.85787
4121054000,37.48017,126.85605
4121055000,37.47798,126.85437
4121056000,37.47704,126.84854
4121057000,37.46723,126.83886
4121058000,37.46581,126.85139
4121059000,37.48916,126.86907
4121060000,37.48348,126.86721
4121061000,37.47548,126.87143
4121062000,37.47244,126.86336
4121063100,37.45742,126.86629
4121063200,37.46471,126.87427
4121063300,37.46058,126.88285
4121063400,37.46718,126.88024
4121064000,37.44466,126.88721
4121065500,37.42019,126.88276
4121066000,37.42951,126.85505
4122025000,36.9618,127.03606
4122025300,36.99083,126.93712
4122025600,36.98774,126.86064
4122031000,37.10801,127.08846
4122032000,37.10181,127.02181
4122033000,37.03483,127.02391
4122034000,37.00415,126.99195
4122025900,37.04497,126.93462
4122037000,36.94493,126.93196
4122052000,37.06958,127.05386
4122053500,37.04636,127.09562
4122055000,37.07648,127.05932
4122056000,37.07917,127.07797
4122057000,37.08767,127.05016
4122058000,37.07678,127.05024
4122059000,36.98168,127.10672
4122065000,37.01697,127.09817
4122063000,36.99063,127.11982
4125051000,37.90909,127.06669
4125052000,37.90017,127.05079
4125053500,37.90837,127.05457
4125055000,37.92515,127.08807
4125056500,37.89245,127.10859
4125058000,37.94799,127.05635
4125060000,37.9092,127.03173
4125056600,37.88091,127.06449
4127151000,37.3129,126.8701
4127152500,37.29927,126.8507
4127153200,37.28405,126.84216
4127154000,37.28429,126.86999
4127155000,37.29468,126.8697
4127156000,37.30007,126.86743
4127157000,37.33463,126.86933
4127158000,37.34481,126.8477
4127159000,37.32166,126.84893
4127160000,37.30305,126.90635
4127161000,37.35834,126.87681
4127151500,37.30943,126.85575
4127153700,37.2972,126.83087
4127351000,37.33958,126.82677
4127352500,37.32462,126.82515
4127353200,37.32576,126.83601
4127356500,37.33081,126.76913
4127355500,37.32392,126.79954
4127354500,37.3312,126.79292
4127357000,37.3094,126.77289
4127358000,37.33216,126.80816
4127359000,37.34499,126.80081
4127360000,37.35177,126.82246
4127361000,37.24179,126.58753
4127353500,37.31045,126.83136
4128151000,37.66179,126.82777
4128152000,37.67183,126.86442
4128153000,37.63337,126.86077
4128154000,37.65908,126.84554
4128155000,37.65062,126.84
4128156000,37.66407,126.9575
4128158000,37.63148,126.8923
4128159000,37.70943,126.90441
4128160000,37.70944,126.8637
4128161000,37.62859,126.80229
4128162100,37.64194,126.83297
4128162200,37.63232,126.83688
4128163000,37.60758,126.81898
4128164000,37.62141,126.83397
4128165000,37.60808,126.8406
4128166000,37.6038,126.88392
4128167000,37.58959,126.8562
4128165500,37.62529,126.83954
4128551000,37.67889,126.81603
4128552600,37.68116,126.78671
4128553000,37.67063,126.77799
4128554000,37.66206,126.80137
4128555100,37.64737,126.79233
4128556000,37.66082,126.78345
4128557000,37.65346,126.78205
4128558000,37.64159,126.76293
4128559000,37.65571,126.76879
4128560000,37.70682,126.81387
4128555200,37.64214,126.78436
4128751000,37.6879,126.76811
4128752000,37.68546,126.77453
4128753000,37.67925,126.76774
4128754500,37.69431,126.76629
4128755000,37.66984,126.7657
4128756000,37.67275,126.75823
4128757000,37.67509,126.74757
4128758000,37.66502,126.72305
4128761000,37.686,126.69757
4129051000,37.43512,126.97972
4129053000,37.4274,126.99576
4129054000,37.43489,126.99905
4129055000,37.45055,127.00912
4129056000,37.42486,127.01934
4131051000,37.63139,127.11779
4131052000,37.62488,127.13675
4131053000,37.60834,127.12846
4131054100,37.58109,127.11831
4131054200,37.58614,127.1338
4131057000,37.59811,127.1481
4131058000,37.59424,127.14347
4131059000,37.58102,127.14929
4136025000,37.59431,127.24701
4136025300,37.72563,127.19298
4136025600,37.65282,127.31556
4136025900,37.65787,127.18524
4136026200,37.6938,127.23146
4136031000,37.70971,127.12631
4136026500,37.65347,127.1434
4136034000,37.72625,127.30417
4136036000,37.56751,127.29853
4136051000,37.66395,127.24949
4136052000,37.64645,127.23531
4136053000,37.63218,127.21238
4136054000,37.61128,127.19149
4136056500,37.5974,127.16905
4136054500,37.61873,127.15673
4136057000,37.66637,127.11441
4137051000,37.15402,127.08363
4137052300,37.13748,127.07222
4137053000,37.15657,127.0494
4137054300,37.17243,127.05077
4137055000,37.18426,127.02961
4137056000,37.143,127.04537
4139051000,37.45347,126.7995
4139052000,37.43851,126.78007
4139053100,37.41215,126.77379
4139054000,37.43287,126.80774
4139055000,37.40589,126.82383
4139057000,37.38023,126.85289
4139062100,37.43201,126.8344
4139065000,37.32208,126.69738
4139059300,37.3455,126.70635
4139059400,37.36255,126.73136
4139058900,37.35844,126.75228
4139059100,37.33281,126.73466
4139064000,37.36447,126.80956
4139058100,37.35508,126.78078
4139058200,37.38401,126.7582
4139063000,37.38836,126.80492
4139063100,37.38222,126.78348
4141051000,37.35363,126.95203
4141054000,37.37316,126.94011
4141055000,37.37145,126.93147
4141056000,37.3655,126.94549
4141057000,37.35874,126.93747
4141058000,37.34916,126.92946
4141059000,37.3509,126.91723
4141060000,37.36378,126.91735
4141062000,37.36702,126.92493
4143051000,37.34309,126.98632
4143052000,37.31986,126.95282
4143053000,37.3599,126.98437
4143054000,37.37682,126.97676
4143055000,37.38615,126.98251
4143056000,37.38883,127.01207
4145051000,37.512,127.23862
4145052000,37.53891,127.20733
4145053000,37.54888,127.2217
4145054000,37.53531,127.19797
4145055000,37.54157,127.19924
4145058000,37.51864,127.16293
4145059000,37.50654,127.19435
4145060000,37.53421,127.17338
4145063000,37.55035,127.18989
4145061000,37.56712,127.205
4145062000,37.58009,127.18784
4146125000,37.29061,127.21782
4146125300,37.32646,127.2183
4146125900,37.13281,127.15665
4146125600,37.1645,127.21123
4146134000,37.16342,127.3135
4146135000,37.14396,127.3798
4146126200,37.24206,127.28871
4146151000,37.22532,127.19985
4146152600,37.24013,127.16556
4146153500,37.2588,127.19848
4146154000,37.20453,127.25094
4146352000,37.27706,127.12311
4146353500,37.24512,127.13093
4146354000,37.23095,127.1145
4146355000,37.23425,127.08109
4146356000,37.29545,127.14105
4146357000,37.30624,127.12757
4146357700,37.27956,127.14707
4146359000,37.30943,127.10744
4146358600,37.2621,127.14361
4146351000,37.28313,127.10263
4146351700,37.25668,127.09247
4146551000,37.32802,127.09451
4146552000,37.31997,127.08995
4146553000,37.33245,127.05759
4146555500,37.32455,127.12546
4146555000,37.33075,127.10723
4146556000,37.35025,127.05714
4146558500,37.30201,127.06911
4146558000,37.30534,127.08767
4146559000,37.31941,127.06049
4148025000,37.87412,126.78053
4148025300,37.82823,126.81538
4148025600,37.86744,126.89285
4148026200,37.75042,126.82308
4148031000,37.79752,126.78932
4148032000,37.80348,126.70685
4148035000,37.7764,126.88296
4148036000,37.91421,126.85071
4148037000,37.95814,126.92943
4148052000,37.75119,126.77575
4148051000,37.76082,126.78267
4148053000,37.7799,126.74838
4148059000,37.7291,126.71892
4148055000,37.73183,126.75867
4148056000,37.72683,126.74014
4148057000,37.71083,126.7462
4150025000,37.13452,127.59643
4150025300,37.27312,127.50682
4150031000,37.31375,127.41058
4150032000,37.32564,127.48277
4150033000,37.21538,127.41205
4150034000,37.24977,127.37087
4150035000,37.21285,127.49777
4150036000,37.17085,127.45684
4150037000,37.13947,127.52308
4150038000,37.07565,127.5472
4150051000,37.2835,127.44547
4150052000,37.24338,127.4503
4150053000,37.28822,127.4217
4150051500,37.29004,127.45397
4155025000,36.99407,127.1741
4155031000,37.05609,127.31401
4155032000,36.98171,127.34463
4155033000,36.93672,127.26813
4155034000,36.9694,127.22461
4155035000,37.03458,127.23898
4155036000,37.08183,127.22023
4155038000,37.05599,127.14757
4155039000,37.09819,127.46901
4155040000,37.04879,127.42188
4155041000,37.06834,127.36707
4155042000,37.09228,127.27156
4155051000,37.00351,127.28297
4155052000,36.99326,127.26561
4155053000,37.02714,127.26417
4157025000,37.69607,126.59953
4157025300,37.60656,126.76332
4157025600,37.64097,126.62411
4157034000,37.64644,126.56861
4157035000,37.72901,126.55278
4157036000,37.73446,126.64512
4157051500,37.63409,126.70982
4157054000,37.61896,126.72617
4157055000,37.60622,126.72211
4157056000,37.63845,126.67913
4157057000,37.64589,126.62811
4157052500,37.64805,126.66362
4157058000,37.65718,126.68564
4159325000,37.20418,126.9391
4159125000,37.08013,126.78918
4159125300,37.11433,126.92706
4159125600,37.20823,126.82149
4159331000,37.26325,126.90723
4159332000,37.23256,126.87116
4159131000,37.19205,126.76309
4159132000,37.22996,126.71885
4159133000,37.16313,126.69719
4159134000,37.15388,126.88264
4159135000,37.07421,126.84059
4159136000,37.08882,126.96033
4159333000,37.16162,126.98623
4159756000,37.18186,127.0887
4159551000,37.22175,127.03709
4159552000,37.20337,127.03539
4159553000,37.21061,127.04603
4159554000,37.22699,127.06032
4159351000,37.2242,126.98856
4159555000,37.20789,127.00532
4159752000,37.19249,127.07516
4159751000,37.21031,127.07408
4159753000,37.20866,127.05675
4161061000,37.3506,127.16758
4161025300,37.39705,127.31126
4161025900,37.36379,127.38218
4161033000,37.30827,127.31553
4161034000,37.45406,127.33996
4161035000,37.50255,127.32019
4161051000,37.40584,127.25277
4161055000,37.43115,127.22694
4161057000,37.38394,127.22812
4163025000,37.78958,126.97731
4163031000,37.86946,127.02372
4163032000,37.89622,126.97961
4163033000,37.8298,126.95301
4163034000,37.71749,126.96385
4163051000,37.78571,127.03447
4163052000,37.79258,127.08642
4163053000,37.85688,127.07502
4163054000,37.82529,127.04748
4163055000,37.82576,127.07066
4163058000,37.81789,127.08809
4165025000,37.79518,127.14889
4165031000,37.87739,127.22976
4165032000,37.79732,127.23516
4165033000,37.83395,127.20106
4165034000,37.94497,127.17091
4165035000,38.02243,127.17641
4165036000,38.0023,127.2511
4165037000,37.96511,127.32379
4165038000,38.05218,127.38532
4165039000,38.07369,127.28422
4165040000,38.12855,127.22567
4165041000,37.89782,127.28579
4165051000,37.89428,127.18155
4165052000,37.86096,127.14679
4167025000,37.20902,127.58069
4167031000,37.19139,127.6844
4167034500,37.29469,127.57816
4167032000,37.3454,127.53316
4167033000,37.39658,127.49782
4167038000,37.4092,127.44198
4167035000,37.37785,127.60238
4167036000,37.3566,127.68926
4167037000,37.28835,127.72626
4167051000,37.25618,127.64928
4167052000,37.27819,127.61875
4167053000,37.31687,127.6499
4180025000,38.10044,127.11441
4180025300,37.99413,127.03657
4180031000,38.07473,127.03802
4180032000,38.01125,127.10163
4180034000,38.03552,126.97754
4180035000,38.09693,126.94292
4180036000,38.20018,127.1057
4180037000,38.16643,127.00637
4180038000,37.9947,126.84906
4182025000,37.82858,127.48751
4182031000,37.65317,127.49965
4182032500,37.72949,127.42945
4182033000,37.79047,127.33792
4182034500,37.86707,127.37181
4182035000,37.94429,127.49448
4183025000,37.49341,127.51372
4183031000,37.4612,127.46743
4183032000,37.46828,127.41142
4183033000,37.54126,127.37877
4183034000,37.55187,127.48646
4183035000,37.60927,127.40641
4183036000,37.58282,127.63577
4183037000,37.54818,127.75245
4183038000,37.44282,127.74216
4183039500,37.44876,127.65111
4183040000,37.51978,127.58813
4183041000,37.44009,127.5492
5111025000,37.95988,127.75344
5111031000,37.88866,127.84505
5111032000,37.77256,127.7825
5111033000,37.80889,127.70576
5111039000,37.83717,127.78441
5111034000,37.73862,127.59851
5111040000,37.77922,127.62057
5111035000,37.89757,127.64384
5111036000,38.01067,127.64345
5111038000,37.96936,127.90939
5111052000,37.88254,127.7366
5111053000,37.87825,127.73155
5111054500,37.87538,127.72479
5111057000,37.88854,127.70903
5111058000,37.88348,127.72624
5111060000,37.88812,127.74531
5111061000,37.87705,127.7483
5111061100,37.87615,127.75602
5111062000,37.87149,127.72813
5111063000,37.86902,127.73966
5111064000,37.8757,127.74282
5111065000,37.85852,127.75047
5111066000,37.85358,127.73146
5111067500,37.85728,127.69854
5111070500,37.91749,127.73105
5113025000,37.29149,127.81635
5113031000,37.40723,128.0177
5113032000,37.43889,127.91168
5113033000,37.38077,127.83308
5113035000,37.20556,127.78915
5113036000,37.19583,127.88087
5113037000,37.2859,127.8971
5113038000,37.28244,127.99083
5113039000,37.25093,128.10702
5113051500,37.3617,127.94697
5113052000,37.34444,127.94852
5113053000,37.33823,127.95603
5113054100,37.33921,127.94697
5113054200,37.33075,127.94105
5113055000,37.32478,127.95533
5113056000,37.34816,127.94293
5113057500,37.35499,127.94031
5113059000,37.3523,127.92761
5113060000,37.37899,127.93036
5113061000,37.36469,127.96345
5113062000,37.38911,127.95123
5113063500,37.3561,127.97786
5113065000,37.34262,128.00976
5113066000,37.32797,127.92162
5113067500,37.3161,127.98805
5115025000,37.88676,128.76297
5115031000,37.73043,128.8034
5115032000,37.6029,128.79734
5115033000,37.69844,128.88639
5115034000,37.67965,128.96935
5115035000,37.59239,128.98131
5115036000,37.79975,128.80665
5115037000,37.82817,128.69392
5115051000,37.75101,128.8705
5115052000,37.75271,128.89423
5115054000,37.75837,128.90151
5115055000,37.76461,128.88284
5115056000,37.77094,128.89467
5115057100,37.76595,128.90881
5115057200,37.77804,128.90741
5115058000,37.79066,128.91507
5115059000,37.77698,128.93015
5115060000,37.73754,128.87544
5115061500,37.73197,128.91622
5115064500,37.75675,128.93226
5115066500,37.78904,128.87321
5117051000,37.52355,129.09865
5117052000,37.49932,129.1264
5117053000,37.49104,129.09038
5117054000,37.53623,129.08064
5117055000,37.54783,129.08959
5117057000,37.54643,129.10782
5117059000,37.56534,129.11236
5117060000,37.47161,129.11724
5117063000,37.57117,129.07586
5117065000,37.49182,129.01784
5119051500,37.17019,128.99569
5119052500,37.1661,129.02689
5119053500,37.24953,128.96394
5119054000,37.15514,128.96755
5119060500,37.09301,129.04342
5119059500,37.09548,128.98262
5119061500,37.12519,129.0602
5119058500,37.11678,128.93539
5121051000,38.21411,128.56025
5121052000,38.21128,128.59182
5121054000,38.2092,128.58175
5121056000,38.20364,128.58134
5121057000,38.19214,128.53688
5121058000,38.18514,128.58061
5121059000,38.19484,128.59564
5121060000,38.16473,128.50087
5123025000,37.23068,129.07155
5123025300,37.18282,129.27756
5123031000,37.31898,129.23591
5123032000,37.35539,128.92871
5123033000,37.29316,129.15899
5123034000,37.40524,129.06715
5123035000,37.12403,129.1687
5123036000,37.33033,129.05912
5123051000,37.4107,129.16446
5123057000,37.43913,129.12643
5123053000,37.45796,129.16123
5123054000,37.43993,129.18122
5172025000,37.66436,127.87432
5172031000,37.7685,127.98265
5172032000,37.87176,128.03161
5172033000,37.81234,128.1128
5172034000,37.71374,128.21167
5172035200,37.66345,127.99291
5172036000,37.61325,127.78552
5172037000,37.66769,127.63552
5172038000,37.73136,127.81322
5172039000,37.79457,128.40815
5173025000,37.49098,127.99654
5173031000,37.47456,128.09575
5173032000,37.42352,128.18272
5173033000,37.52337,128.23495
5173034000,37.56873,128.08983
5173035000,37.60704,128.17188
5173036000,37.56996,127.96013
5173037000,37.49105,127.84755
5173038000,37.35107,128.10935
5175025000,37.20179,128.51073
5175025300,37.11689,128.81969
5175031200,37.17034,128.6932
5175033000,37.27205,128.43291
5175034000,37.16578,128.3836
5175036000,37.28013,128.28129
5175038000,37.33472,128.22243
5175032500,37.10358,128.63488
5175035500,37.22551,128.34196
5176025000,37.37111,128.39069
5176031000,37.33993,128.51833
5176032000,37.45225,128.32585
5176033000,37.49765,128.44756
5176034000,37.61228,128.34673
5176035000,37.63074,128.4524
5176036000,37.63247,128.56321
5176038000,37.68775,128.67525
5177025000,37.3806,128.62315
5177025300,37.1923,128.87107
5177025600,37.23334,128.82268
5177025900,37.2381,128.64794
5177032000,37.28065,128.72882
5177034000,37.47871,128.63461
5177035000,37.47344,128.87308
5177036000,37.32907,128.80805
5177037000,37.49098,128.73026
5178025000,38.2662,127.17442
5178025300,38.26698,127.40712
5178025600,38.20171,127.32972
5178025900,38.23952,127.24831
5178033000,38.31585,127.4028
5178031000,38.17761,127.42162
5178032000,38.24082,127.51266
5179025000,38.21235,127.77481
5179031000,38.06345,127.81813
5179032000,38.08175,127.6541
5179033000,38.21662,127.62286
5179034000,38.07358,127.50817
5180025000,38.11395,127.95324
5180031500,38.08294,128.04979
5180032000,38.24038,128.05315
5180033000,38.2396,127.9276
5180034000,38.28668,128.12124
5181025000,38.0664,128.24789
5181031000,37.97513,128.10674
5181032000,38.16657,128.31556
5181033000,37.9641,128.3894
5181034000,38.27419,128.22027
5181035000,37.88399,128.26697
5182025000,38.34435,128.36051
5182025300,38.43165,128.37749
5182031000,38.52711,128.36189
5182032000,38.32492,128.49403
5182033000,38.25039,128.4976
5183025000,38.09183,128.60082
5183031000,38.01092,128.52497
5183032000,38.04794,128.6526
5183033000,37.95096,128.64697
5183034000,37.93983,128.73952
5183035000,38.12935,128.56125
4313025000,36.98647,127.78313
4313031000,36.91251,127.99555
4313032500,36.84412,128.02681
4313035000,36.99933,127.71022
4313036000,37.0521,127.75013
4313037000,37.12235,127.75549
4313039000,37.03169,127.89546
4313040000,37.01516,128.02095
4313041000,37.08388,128.00467
4313042000,37.11828,127.92544
4313043000,37.12288,127.8544
4313033500,36.94901,127.85221
4313038500,37.0371,127.85121
4313051500,36.97139,127.93347
4313053500,36.97668,127.9805
4313054000,36.97944,127.92924
4313055000,36.96088,127.94459
4313056000,36.96302,127.93203
4313057100,36.96922,127.92287
4313058000,36.94695,127.94992
4313060500,36.94369,127.9
4313061000,36.97564,127.90626
4313062500,36.98998,127.91337
4313063000,36.99053,127.94507
4313064000,37.00912,127.94497
4315025000,37.14779,128.11537
4315031000,37.06287,128.1834
4315032000,37.00959,128.14494
4315033000,36.94882,128.20865
4315034000,36.8757,128.16503
4315035000,36.90337,128.0879
4315036000,37.18073,127.99583
4315038000,37.20221,128.24447
4315051000,37.14752,128.22793
4315056000,37.15849,128.18452
4315059000,37.15048,128.20975
